date,price,dix,gex,vix
2015-12-16,2073.07,0.397225823,2541139243,17.86
2015-12-17,2041.89,0.440758313,1182891674,18.94
2015-12-18,2005.55,0.454172771,296092458.4,20.7
2015-12-21,2021.15,0.426884863,687767931.5,18.7
2015-12-22,2038.97,0.428663893,1201747914,16.6
2015-12-23,2064.29,0.411390672,1976328035,15.57
2015-12-24,2060.99,0.429224772,1560467853,15.74
2015-12-28,2056.5,0.45128133,1633583128,16.91
2015-12-29,2078.36,0.420889004,2596642778,16.08
2015-12-30,2063.36,0.441124113,1903021118,17.29
2015-12-31,2043.94,0.475102518,1065685892,18.21
2016-01-04,2012.66,0.492902294,136714596,20.7
2016-01-05,2016.71,0.456152762,237413996.8,19.34
2016-01-06,1990.26,0.438569531,-359510543.3,20.59
2016-01-07,1943.09,0.441221733,-1342058199,24.99
2016-01-08,1922.03,0.450488022,-1250644442,27.01
2016-01-11,1923.67,0.434142169,-1243387761,24.3
2016-01-12,1938.68,0.454451741,-764107469.4,22.47
2016-01-13,1890.28,0.479670256,-1817006985,25.22
2016-01-14,1921.84,0.448384091,-1177880283,23.95
2016-01-15,1880.33,0.473986609,-375450471.3,27.02
2016-01-19,1881.33,0.424265555,-397255911.4,26.05
2016-01-20,1859.33,0.437330571,-498465362.8,27.59
2016-01-21,1868.99,0.464422006,-281360365.4,26.69
2016-01-22,1906.9,0.460116865,199434653.8,22.34
2016-01-25,1877.08,0.489102043,-82723996.06,24.15
2016-01-26,1903.63,0.470502565,278270955.2,22.5
2016-01-27,1882.95,0.475382678,-216293166.1,23.11
2016-01-28,1893.36,0.447429912,300342896.3,22.42
2016-01-29,1940.24,0.442943336,726299406.1,20.2
2016-02-01,1939.38,0.470475826,734733069.7,19.98
2016-02-02,1903.03,0.492497694,305046280,21.98
2016-02-03,1912.53,0.464938638,237203834.5,21.65
2016-02-04,1915.45,0.455520782,252078863.8,21.84
2016-02-05,1880.05,0.442531574,-171172029,23.38
2016-02-08,1853.44,0.422530303,-325606961.9,26
2016-02-09,1852.21,0.443606603,-304581054.2,26.54
2016-02-10,1851.86,0.470626303,-359320306.2,26.29
2016-02-11,1829.08,0.459194813,-534835437,28.14
2016-02-12,1864.78,0.449328101,-67018014.69,25.4
2016-02-16,1895.58,0.441889633,471933365.2,24.11
2016-02-17,1926.82,0.440718252,1271543499,22.31
2016-02-18,1917.83,0.459854884,869780396.1,21.64
2016-02-19,1917.78,0.479824669,656853597.3,20.53
2016-02-22,1945.5,0.431894585,1100615703,19.38
2016-02-23,1921.27,0.444795684,679180787.1,20.98
2016-02-24,1929.8,0.468365363,954122107.7,20.72
2016-02-25,1951.7,0.442665183,1653544631,19.11
2016-02-26,1948.05,0.448091603,1037595498,19.81
2016-02-29,1932.23,0.443848698,746722928.9,20.55
2016-03-01,1978.35,0.421747973,2060538257,17.7
2016-03-02,1986.45,0.437546088,2241812060,17.09
2016-03-03,1993.4,0.43668458,2448209618,16.7
2016-03-04,1999.99,0.437601637,2080217797,16.86
2016-03-07,2001.76,0.437400064,1991557373,17.35
2016-03-08,1979.26,0.458243687,1567405018,18.67
2016-03-09,1989.26,0.444190364,1895732383,18.34
2016-03-10,1989.57,0.463336591,2038781428,18.05
2016-03-11,2022.19,0.41450384,2577535794,16.5
2016-03-14,2019.64,0.459795405,2706928245,16.92
2016-03-15,2015.93,0.454868032,2854086320,16.84
2016-03-16,2027.22,0.460209557,3325522689,14.99
2016-03-17,2040.59,0.425773421,3587067586,14.44
2016-03-18,2049.58,0.422041812,1982913373,14.02
2016-03-21,2051.6,0.42319891,2197754127,13.79
2016-03-22,2049.8,0.425370509,2217646262,14.17
2016-03-23,2036.71,0.443948161,1945774299,14.94
2016-03-24,2035.94,0.463185743,1818046959,14.74
2016-03-28,2037.05,0.437740564,1904795300,15.24
2016-03-29,2055.01,0.453389378,2577311465,13.82
2016-03-30,2063.95,0.447184297,2944274165,13.56
2016-03-31,2059.74,0.443976628,2486571352,13.95
2016-04-01,2072.78,0.446000373,2662766852,13.1
2016-04-04,2066.13,0.444518227,2502539002,14.12
2016-04-05,2045.17,0.440979107,1925384214,15.42
2016-04-06,2066.66,0.42509224,2699898370,14.09
2016-04-07,2041.91,0.47403146,1778367909,16.16
2016-04-08,2047.6,0.450602332,1929594458,15.36
2016-04-11,2041.99,0.437726531,1759036139,16.26
2016-04-12,2061.72,0.42087427,2620696168,14.85
2016-04-13,2082.42,0.436222642,3665229160,13.84
2016-04-14,2082.78,0.430578176,3744996414,13.72
2016-04-15,2080.73,0.454193855,1612200580,13.62
2016-04-18,2094.34,0.422089382,1941694498,13.35
2016-04-19,2100.8,0.427862244,2093229326,13.24
2016-04-20,2102.4,0.414997311,2184773088,13.28
2016-04-21,2091.48,0.408793043,1915793324,13.95
2016-04-22,2091.58,0.426698913,1543878960,13.22
2016-04-25,2087.79,0.418551875,1598289892,14.08
2016-04-26,2091.7,0.412431126,1606494629,13.96
2016-04-27,2095.15,0.422620402,1592998572,13.77
2016-04-28,2075.81,0.429197891,1181440575,15.22
2016-04-29,2065.3,0.448883727,1140488106,15.7
2016-05-02,2081.43,0.42659853,1707694653,14.68
2016-05-03,2063.37,0.450782961,1326277025,15.6
2016-05-04,2051.12,0.45637519,941401806.1,16.05
2016-05-05,2050.63,0.465035257,873688280.5,15.91
2016-05-06,2057.14,0.43358295,1238117228,14.72
2016-05-09,2058.69,0.460312754,1376757320,14.57
2016-05-10,2084.39,0.442543808,2389425328,13.63
2016-05-11,2064.46,0.477911245,1422476466,14.69
2016-05-12,2064.11,0.44118674,1407285386,14.41
2016-05-13,2046.61,0.438414817,747015660.1,15.04
2016-05-16,2066.66,0.43866066,1345041760,14.68
2016-05-17,2047.21,0.478400872,608207850.8,15.57
2016-05-18,2047.63,0.463532103,623281588.9,15.95
2016-05-19,2040.04,0.461414593,232951431.4,16.33
2016-05-20,2052.32,0.460682532,835991624.5,15.2
2016-05-23,2048.04,0.447003722,768651469.8,15.82
2016-05-24,2076.06,0.401199678,1762288177,14.42
2016-05-25,2090.54,0.433918686,2368795626,13.9
2016-05-26,2090.1,0.443469037,2633433342,13.43
2016-05-27,2099.06,0.423957934,2138576901,13.12
2016-05-31,2096.95,0.441097889,2084096961,14.19
2016-06-01,2099.33,0.432036017,2092914813,14.2
2016-06-02,2105.26,0.420858444,2452774846,13.63
2016-06-03,2099.13,0.457608375,1974596288,13.47
2016-06-06,2109.41,0.422348863,2386878787,13.65
2016-06-07,2112.13,0.412988518,2464050344,14.05
2016-06-08,2119.12,0.408115827,2903662121,14.08
2016-06-09,2115.48,0.428690604,2828218932,14.64
2016-06-10,2096.07,0.47027715,1825522493,17.03
2016-06-13,2079.06,0.441381754,1091979205,20.97
2016-06-14,2075.32,0.418567198,1218480836,20.5
2016-06-15,2071.5,0.434682536,1022311837,20.14
2016-06-16,2077.99,0.431125148,1429817152,19.37
2016-06-17,2071.22,0.446232976,705724726.9,19.41
2016-06-20,2083.25,0.393791396,977049513.1,18.37
2016-06-21,2088.9,0.406908674,1139069228,18.48
2016-06-22,2085.45,0.412466429,1040508579,21.17
2016-06-23,2113.32,0.411952727,2070835114,17.25
2016-06-24,2037.41,0.465282666,143335708,25.76
2016-06-27,2000.54,0.410988343,-388124018.3,23.85
2016-06-28,2036.09,0.426925255,393041886.1,18.75
2016-06-29,2070.77,0.434962923,1447809568,16.64
2016-06-30,2098.86,0.419785885,2278865077,15.63
2016-07-01,2102.95,0.416265653,1967704863,14.77
2016-07-05,2088.55,0.445242048,1649000298,15.58
2016-07-06,2099.73,0.411286057,2113702589,14.96
2016-07-07,2097.9,0.431302767,2176331777,14.76
2016-07-08,2129.9,0.397013867,2905121504,13.2
2016-07-11,2137.16,0.401994426,3328334725,13.54
2016-07-12,2152.14,0.398662425,3726095542,13.55
2016-07-13,2152.43,0.403261087,3529125034,13.04
2016-07-14,2163.75,0.398326558,4335890146,12.82
2016-07-15,2161.74,0.410285164,2212109310,12.67
2016-07-18,2166.89,0.389320565,2542586429,12.44
2016-07-19,2163.78,0.402348439,2592071926,11.97
2016-07-20,2173.02,0.40348852,3044126597,11.77
2016-07-21,2165.17,0.405975887,2683166421,12.74
2016-07-22,2175.03,0.411136806,2497225802,12.02
2016-07-25,2168.48,0.389420843,2351604645,12.87
2016-07-26,2169.18,0.393701839,2265239341,13.05
2016-07-27,2166.58,0.397989919,2539950625,12.83
2016-07-28,2170.06,0.407462151,2750425588,12.72
2016-07-29,2173.6,0.420351401,2544098511,11.87
2016-08-01,2170.84,0.412735916,2640509289,12.44
2016-08-02,2157.03,0.430008849,2161471366,13.37
2016-08-03,2163.79,0.441997473,2429117592,12.86
2016-08-04,2164.25,0.425060358,2611507378,12.42
2016-08-08,2180.89,0.412822614,3038872608,11.5
2016-08-09,2181.74,0.414925274,3218806675,11.66
2016-08-10,2175.49,0.41924128,2949217803,12.05
2016-08-11,2185.79,0.400013855,3437947186,11.68
2016-08-12,2184.05,0.416645413,2933433025,11.55
2016-08-15,2190.15,0.391054114,3233938681,11.81
2016-08-16,2178.15,0.412726958,2631894880,12.64
2016-08-17,2182.22,0.404956434,2972769485,12.19
2016-08-18,2187.02,0.414598369,3237901856,11.43
2016-08-19,2183.87,0.41795889,1886771205,11.34
2016-08-22,2182.64,0.384853955,1957383214,12.27
2016-08-23,2186.9,0.390311503,2255346968,12.38
2016-08-24,2175.44,0.418052512,1670373836,13.45
2016-08-25,2172.47,0.422938803,1676291895,13.63
2016-08-26,2169.04,0.434989747,1666646339,13.65
2016-08-29,2180.38,0.409401255,2211090143,12.94
2016-08-30,2176.12,0.421011862,1837775695,13.12
2016-08-31,2170.95,0.417392502,1692810663,13.42
2016-09-01,2170.86,0.433967347,1922523661,13.48
2016-09-02,2179.98,0.426141065,2159846908,11.98
2016-09-06,2186.48,0.44193152,2857730483,12.02
2016-09-07,2186.16,0.456691563,3011920153,11.94
2016-09-08,2181.3,0.441089756,2639822948,12.51
2016-09-09,2127.81,0.485356719,138347397.4,17.5
2016-09-12,2159.04,0.415889648,1467106675,15.16
2016-09-13,2127.02,0.472376338,206431973.6,17.85
2016-09-14,2125.77,0.454349323,453189500.4,18.14
2016-09-15,2147.26,0.436488888,1763279482,16.3
2016-09-16,2139.16,0.49259321,1187648409,15.37
2016-09-19,2139.12,0.441445844,1081142561,15.53
2016-09-20,2139.76,0.469373356,1262656626,15.92
2016-09-21,2163.12,0.447373808,2208944717,13.3
2016-09-22,2177.18,0.434221221,3278783458,12.02
2016-09-23,2164.69,0.449445484,1752291253,12.29
2016-09-26,2146.1,0.459214743,1096990737,14.5
2016-09-27,2159.93,0.433278513,1901928595,13.1
2016-09-28,2171.37,0.480763302,2396436212,12.39
2016-09-29,2151.13,0.481161475,1463816461,14.02
2016-09-30,2168.27,0.41216523,1833829524,13.29
2016-10-03,2161.2,0.491606415,1827744020,13.57
2016-10-04,2150.49,0.486275774,1685482590,13.63
2016-10-05,2159.73,0.464550019,2247863461,12.99
2016-10-06,2160.77,0.451760501,2318307924,12.84
2016-10-07,2153.74,0.466306106,1857342772,13.48
2016-10-10,2163.66,0.4131082,2554594365,13.38
2016-10-11,2136.73,0.487976858,1489958559,15.36
2016-10-12,2139.18,0.438016719,1675949277,15.91
2016-10-13,2132.55,0.457915958,1008347683,16.69
2016-10-14,2132.98,0.458850301,1392173736,16.12
2016-10-17,2126.5,0.442259435,1137181849,16.21
2016-10-18,2139.6,0.457746061,1928994814,15.28
2016-10-19,2144.29,0.466571758,2300816193,14.41
2016-10-20,2141.34,0.476144813,2051637793,13.75
2016-10-21,2141.16,0.461491872,1420346093,13.34
2016-10-24,2151.33,0.459779302,1894308248,13.02
2016-10-25,2143.16,0.438076327,1735570477,13.46
2016-10-26,2139.43,0.459614305,1491017957,14.24
2016-10-27,2133.04,0.450341972,1282380977,15.36
2016-10-28,2126.41,0.438511916,1109121056,16.19
2016-10-31,2126.15,0.451038452,1111644471,17.06
2016-11-01,2111.72,0.450684385,675195055.2,18.56
2016-11-02,2097.94,0.444756685,37847514.2,19.32
2016-11-03,2088.66,0.455304361,-438477709.7,22.08
2016-11-04,2085.18,0.442731454,-58173193.53,22.51
2016-11-07,2131.52,0.410896123,1344535317,18.71
2016-11-08,2139.56,0.430407188,1794665753,18.74
2016-11-09,2163.26,0.445400568,2192023913,14.38
2016-11-10,2167.48,0.442384091,1537673330,14.74
2016-11-11,2164.45,0.432582518,1618307242,14.17
2016-11-14,2164.2,0.432129312,1301794959,14.48
2016-11-15,2180.39,0.424198164,1885661129,13.37
2016-11-16,2176.94,0.452437324,2143823280,13.72
2016-11-17,2187.12,0.44950317,2646420144,13.35
2016-11-18,2181.9,0.454071576,1625513597,12.85
2016-11-21,2198.18,0.433355365,2333800006,12.42
2016-11-22,2202.94,0.433620013,2600775435,12.41
2016-11-23,2204.72,0.434332568,2513961245,12.43
2016-11-25,2213.35,0.462713568,2432575109,12.34
2016-11-28,2201.72,0.420242203,2121601421,13.15
2016-11-29,2204.66,0.418964479,2055470104,12.9
2016-11-30,2198.81,0.44724199,1539471589,13.33
2016-12-01,2191.08,0.447618817,1085344302,14.07
2016-12-02,2191.95,0.436378386,1419736104,14.12
2016-12-05,2204.71,0.423944715,1878563794,12.14
2016-12-06,2212.23,0.425363096,2185484788,11.79
2016-12-07,2241.35,0.42450339,3255150164,12.22
2016-12-08,2246.19,0.420890007,3454439962,12.64
2016-12-09,2259.53,0.414544693,3402208391,11.75
2016-12-12,2256.96,0.425341742,3280072338,12.64
2016-12-13,2271.72,0.425956979,4279301953,12.72
2016-12-14,2253.28,0.462885028,3631288373,13.19
2016-12-15,2262.03,0.443190281,4178940423,12.79
2016-12-16,2258.07,0.448954818,2509639260,12.2
2016-12-19,2262.53,0.417452952,2839790436,11.71
2016-12-20,2270.76,0.415901409,3173530534,11.45
2016-12-21,2265.18,0.436414751,3066078716,11.27
2016-12-22,2260.96,0.437704966,2583601284,11.43
2016-12-23,2263.79,0.431496871,2500880952,11.44
2016-12-27,2268.88,0.443987141,2820190469,11.99
2016-12-28,2249.92,0.471166345,2132294476,12.95
2016-12-29,2249.26,0.455021694,1856504137,13.37
2016-12-30,2238.83,0.462483771,1609280878,14.04
2017-01-03,2257.83,0.419044074,2289156551,12.85
2017-01-04,2270.75,0.447651229,2751534497,11.85
2017-01-05,2269,0.456314381,3318908622,11.67
2017-01-06,2276.98,0.432638321,3211639551,11.32
2017-01-09,2268.9,0.44501412,3199197352,11.56
2017-01-10,2268.9,0.446320571,3280307540,11.49
2017-01-11,2275.32,0.454319234,3700475442,11.26
2017-01-12,2270.44,0.438331391,3707984953,11.54
2017-01-13,2274.64,0.458904586,3511712221,11.23
2017-01-17,2267.89,0.454038612,3429336677,11.87
2017-01-18,2271.89,0.435874903,3768468754,12.48
2017-01-19,2263.69,0.441959069,3297701001,12.78
2017-01-20,2271.31,0.436632488,1578099266,11.54
2017-01-23,2265.2,0.431358973,1708750825,11.77
2017-01-24,2280.07,0.427471226,2289289789,11.07
2017-01-25,2298.37,0.428454691,3111756196,10.81
2017-01-26,2296.68,0.426885818,3143210035,10.63
2017-01-27,2294.69,0.44171405,2348826406,10.58
2017-01-30,2280.9,0.419890131,1930516928,11.88
2017-01-31,2278.87,0.428198711,1673467851,11.99
2017-02-01,2279.55,0.442320684,1969052937,11.81
2017-02-02,2280.85,0.422788563,2055582518,11.93
2017-02-03,2297.42,0.436298438,2402640120,10.97
2017-02-06,2292.56,0.441742456,2450586241,11.37
2017-02-07,2293.08,0.460393048,2786921793,11.29
2017-02-08,2294.67,0.438992756,3022530587,11.45
2017-02-09,2307.87,0.447449751,3690893759,10.88
2017-02-10,2316.1,0.435258083,3355841269,10.85
2017-02-13,2328.25,0.422552206,3976258049,11.07
2017-02-14,2337.58,0.423784902,4283994471,10.74
2017-02-15,2349.25,0.439635395,4821739777,11.97
2017-02-16,2347.22,0.440638017,5052474668,11.76
2017-02-17,2351.16,0.436034067,2957371271,11.49
2017-02-21,2365.38,0.422297486,3601146629,11.57
2017-02-22,2362.82,0.427524674,3786308766,11.74
2017-02-23,2363.81,0.441064097,3613693302,11.71
2017-02-24,2367.34,0.426958122,3063691354,11.47
2017-02-27,2369.75,0.434017558,3308125236,12.09
2017-02-28,2363.64,0.43135493,3142043910,12.92
2017-03-01,2395.96,0.40271095,4687762677,12.54
2017-03-02,2381.92,0.458811711,3832673727,11.81
2017-03-03,2383.12,0.472739996,3380582002,10.96
2017-03-06,2375.31,0.443608724,3254215850,11.24
2017-03-07,2368.38,0.464110637,3255287384,11.45
2017-03-08,2362.98,0.447573817,3175375286,11.86
2017-03-09,2364.87,0.438602312,3506070222,12.3
2017-03-10,2372.6,0.43778325,3279581351,11.66
2017-03-13,2373.47,0.439502967,3429978628,11.35
2017-03-14,2365.45,0.446125997,3134659287,12.3
2017-03-15,2385.26,0.45151805,4230261605,11.63
2017-03-16,2381.38,0.448376468,4489649237,11.21
2017-03-17,2378.25,0.468815015,2358067595,11.28
2017-03-20,2373.47,0.436212842,2490429001,11.34
2017-03-21,2344.02,0.445827578,888775805,12.47
2017-03-22,2348.45,0.413405892,1232622906,12.81
2017-03-23,2345.96,0.435438708,914841135.2,13.12
2017-03-24,2343.98,0.443039819,1284651965,12.96
2017-03-27,2341.59,0.420953291,1342419748,12.5
2017-03-28,2358.57,0.419241324,2632905699,11.53
2017-03-29,2361.13,0.448391711,3181445589,11.42
2017-03-30,2368.06,0.447035932,3805342980,11.54
2017-03-31,2362.72,0.44170979,2477170052,12.37
2017-04-03,2358.84,0.468471902,2586013256,12.38
2017-04-04,2360.16,0.430860153,2859520875,11.79
2017-04-05,2352.95,0.447498081,2379113132,12.89
2017-04-06,2357.49,0.443262496,2075455692,12.39
2017-04-07,2355.54,0.43378735,2015509920,12.87
2017-04-10,2357.16,0.44331705,2310829477,14.05
2017-04-11,2353.78,0.456264872,1935589540,15.07
2017-04-12,2344.93,0.419695229,1410798373,15.77
2017-04-13,2328.95,0.433157833,897466670.8,15.96
2017-04-17,2349.01,0.437827158,2344564436,14.66
2017-04-18,2342.19,0.480253146,2146742289,14.42
2017-04-19,2338.17,0.462372295,1937690306,14.93
2017-04-20,2355.84,0.45363212,3256252297,14.15
2017-04-21,2348.69,0.464717939,1504569269,14.63
2017-04-24,2374.15,0.399983938,2542349546,10.84
2017-04-25,2388.61,0.432501904,3046181399,10.76
2017-04-26,2387.45,0.446437632,3004122874,10.85
2017-04-27,2388.77,0.448391925,3172588354,10.36
2017-04-28,2384.2,0.45972748,2661533678,10.82
2017-05-01,2388.33,0.457717321,2936505640,10.11
2017-05-02,2391.17,0.450856824,3236252325,10.59
2017-05-03,2388.13,0.446220731,3329037095,10.68
2017-05-04,2389.52,0.455712338,3557770433,10.46
2017-05-05,2399.29,0.430111819,3228449803,10.57
2017-05-08,2399.38,0.43444199,3618016838,9.77
2017-05-09,2396.92,0.428232476,3808223236,9.96
2017-05-10,2399.63,0.430030356,3390014046,10.21
2017-05-11,2394.44,0.418803691,3172535332,10.6
2017-05-12,2390.9,0.448229203,3114109854,10.4
2017-05-15,2402.32,0.427285829,3630440536,10.42
2017-05-16,2400.67,0.438618889,3952074762,10.65
2017-05-17,2357.03,0.441798696,398856431.6,15.59
2017-05-18,2365.72,0.431309978,1331283511,14.66
2017-05-19,2381.73,0.421303519,1852734750,12.04
2017-05-22,2394.02,0.401591109,2519774842,10.93
2017-05-23,2398.42,0.406205353,2867337046,10.72
2017-05-24,2404.39,0.406951138,3657338703,10.02
2017-05-25,2415.07,0.401791387,4300610677,9.99
2017-05-26,2415.82,0.395214203,3210988882,9.81
2017-05-30,2412.91,0.396819448,3190396961,10.38
2017-05-31,2411.8,0.415669343,2962182039,10.41
2017-06-01,2430.06,0.41176641,3945015540,9.89
2017-06-02,2439.07,0.39486666,3821719370,9.75
2017-06-05,2436.1,0.42711514,3844934697,10.07
2017-06-06,2429.33,0.421426721,3418486599,10.45
2017-06-07,2433.14,0.41780087,3717447228,10.39
2017-06-08,2433.79,0.41576724,4125291761,10.16
2017-06-09,2431.77,0.430200758,2645365700,10.7
2017-06-12,2429.39,0.393552982,2268654011,11.46
2017-06-13,2440.35,0.44041644,3163658624,10.42
2017-06-14,2437.92,0.454407391,2956299217,10.64
2017-06-15,2432.46,0.430378851,2129686006,10.9
2017-06-16,2433.15,0.447624983,1657165659,10.38
2017-06-19,2453.46,0.417100841,2727580040,10.37
2017-06-20,2437.03,0.424535294,2153739575,10.86
2017-06-21,2435.61,0.420796956,2606582316,10.75
2017-06-22,2434.5,0.422974597,2439881363,10.48
2017-06-23,2438.3,0.427506742,2240870141,10.02
2017-06-26,2439.07,0.417956668,2101967153,9.9
2017-06-27,2419.38,0.416977416,904884267.1,11.06
2017-06-28,2440.69,0.406576196,2189595144,10.03
2017-06-29,2419.7,0.432566526,783130878.6,11.44
2017-06-30,2423.41,0.412161331,1311817692,11.18
2017-07-03,2429.01,0.415519636,1224692497,11.22
2017-07-05,2432.54,0.391467275,1634814000,11.07
2017-07-06,2409.75,0.412950349,741086536.5,12.54
2017-07-07,2425.18,0.41142997,1748675387,11.19
2017-07-10,2427.43,0.440324654,2236989312,11.11
2017-07-11,2425.53,0.431296779,2406964140,10.89
2017-07-12,2443.25,0.412462264,3568376132,10.3
2017-07-13,2447.83,0.426097791,3700871270,9.9
2017-07-14,2459.27,0.413885968,3578023272,9.51
2017-07-17,2459.14,0.42463602,3703191401,9.82
2017-07-18,2460.61,0.440038777,4072611129,9.89
2017-07-19,2473.83,0.434789254,4840080937,9.79
2017-07-20,2473.45,0.427214467,4896440336,9.58
2017-07-21,2472.54,0.412826811,2571479568,9.36
2017-07-24,2469.91,0.38487519,2659292906,9.43
2017-07-25,2477.13,0.402832322,2994489328,9.43
2017-07-26,2477.83,0.423717577,3258291858,9.6
2017-07-27,2475.42,0.434130384,2754693743,10.11
2017-07-28,2472.1,0.417921255,2485956113,10.29
2017-07-31,2470.3,0.391138812,2200485778,10.26
2017-08-01,2476.35,0.392661261,2618834737,10.09
2017-08-02,2477.57,0.39494799,2863270488,10.28
2017-08-03,2472.16,0.396441546,2455822537,10.44
2017-08-04,2476.83,0.401827095,2745629050,10.03
2017-08-07,2480.91,0.398231164,2427472789,9.93
2017-08-08,2474.92,0.405327106,2833733963,10.96
2017-08-09,2474.02,0.39949057,2212185636,11.11
2017-08-10,2438.21,0.39269888,-71863267.18,16.04
2017-08-11,2441.32,0.400711846,1004666120,15.51
2017-08-14,2465.84,0.406275254,2444267278,12.33
2017-08-15,2464.61,0.415967044,2465323194,12.04
2017-08-16,2468.11,0.404187854,2494515507,11.74
2017-08-17,2430.01,0.437991899,-150856112.1,15.55
2017-08-18,2425.55,0.42503069,660227661,14.26
2017-08-21,2428.37,0.390280189,582867140.8,13.19
2017-08-22,2452.51,0.39030999,1867699282,11.35
2017-08-23,2444.04,0.409688255,1540224820,12.25
2017-08-24,2438.97,0.395916275,1256576764,12.23
2017-08-25,2443.05,0.419787667,1296966623,11.28
2017-08-28,2444.24,0.413433771,1424962016,11.32
2017-08-29,2446.3,0.421705373,1836728487,11.7
2017-08-30,2457.59,0.424532862,2988261801,11.22
2017-08-31,2471.65,0.43465614,4140015062,10.59
2017-09-01,2476.55,0.436810761,3129196677,10.13
2017-09-05,2457.85,0.418397116,2211126450,12.23
2017-09-06,2465.54,0.413845288,2689585474,11.63
2017-09-07,2465.1,0.412572161,3312763794,11.55
2017-09-08,2461.43,0.410666547,2114815472,12.12
2017-09-11,2488.11,0.387100878,3619729369,10.73
2017-09-12,2496.48,0.42141478,4255184663,10.58
2017-09-13,2498.37,0.410813587,4942817316,10.5
2017-09-14,2495.62,0.417555293,3820455990,10.44
2017-09-15,2500.23,0.419786116,2400578162,10.17
2017-09-18,2503.87,0.391772344,2315047560,10.15
2017-09-19,2506.65,0.392476939,2560995797,10.18
2017-09-20,2508.24,0.408270665,2946040211,9.78
2017-09-21,2500.6,0.389327729,2446882060,9.67
2017-09-22,2502.22,0.383795067,2272641441,9.59
2017-09-25,2496.66,0.387631198,1782573616,10.21
2017-09-26,2496.84,0.389115935,2008563330,10.17
2017-09-27,2507.04,0.402368126,2925713102,9.87
2017-09-28,2510.06,0.403038732,3307177590,9.55
2017-09-29,2519.36,0.400527667,3137768694,9.51
2017-10-02,2529.12,0.406005084,3393331794,9.45
2017-10-03,2534.58,0.403984125,3765100670,9.51
2017-10-04,2537.74,0.396939808,3903871091,9.63
2017-10-05,2552.07,0.404193997,5258615224,9.19
2017-10-06,2549.33,0.431491239,4106554576,9.65
2017-10-09,2544.73,0.406523453,4170444453,10.33
2017-10-10,2550.64,0.404306704,4303231199,10.08
2017-10-11,2555.24,0.410020578,5023978813,9.85
2017-10-12,2550.93,0.395998424,5111977258,9.91
2017-10-13,2553.17,0.379596732,4516960354,9.61
2017-10-16,2557.64,0.38531509,4995564433,9.91
2017-10-17,2559.36,0.401742273,5487357785,10.31
2017-10-18,2561.26,0.397128499,5474784833,10.07
2017-10-19,2562.1,0.405627869,4847992925,10.05
2017-10-20,2575.21,0.397406208,3158333647,9.97
2017-10-23,2564.98,0.394107791,2746394034,11.07
2017-10-24,2569.13,0.379048563,3088273413,11.16
2017-10-25,2557.15,0.408204703,2587684238,11.23
2017-10-26,2560.4,0.38588221,2925319418,11.3
2017-10-27,2581.07,0.373216966,3701538831,9.8
2017-10-30,2572.83,0.397257513,3566666882,10.5
2017-10-31,2575.26,0.404548927,3696707777,10.18
2017-11-01,2579.36,0.404969574,4096593319,10.2
2017-11-02,2579.85,0.41991359,4125236220,9.93
2017-11-03,2587.84,0.409575791,3975769181,9.14
2017-11-06,2591.13,0.413734141,4219761342,9.4
2017-11-07,2590.64,0.424560197,4232304485,9.89
2017-11-08,2594.38,0.393730275,4625795733,9.78
2017-11-09,2584.62,0.389472846,4379971514,10.5
2017-11-10,2582.3,0.37356908,3671429599,11.29
2017-11-13,2584.84,0.37116031,3988331512,11.5
2017-11-14,2578.87,0.352842816,3775361878,11.59
2017-11-15,2564.62,0.350469432,2973086457,13.13
2017-11-16,2585.64,0.356192247,4708182203,11.76
2017-11-17,2578.85,0.385371248,2551103397,11.43
2017-11-20,2582.14,0.341090094,2798334560,10.65
2017-11-21,2599.03,0.342631602,4234323717,9.73
2017-11-22,2597.08,0.360925968,4452596018,9.88
2017-11-24,2602.42,0.338535756,3681749089,9.67
2017-11-27,2601.42,0.360858812,3824847562,9.87
2017-11-28,2627.04,0.340461482,4415707565,10.03
2017-11-29,2626.07,0.346608248,3077547281,10.7
2017-11-30,2647.58,0.350456391,4005437413,11.28
2017-12-01,2642.18,0.384371096,3565285025,11.43
2017-12-04,2639.41,0.354491545,3179143493,11.68
2017-12-05,2629.57,0.356842374,3006323536,11.33
2017-12-06,2629.27,0.3660326,3221604442,11.02
2017-12-07,2636.99,0.360674045,4078856890,10.16
2017-12-08,2651.5,0.361940858,4286751542,9.58
2017-12-11,2659.99,0.358350123,5002864391,9.34
2017-12-12,2664.13,0.359852995,4812998492,9.92
2017-12-13,2662.86,0.353006855,4925521443,10.18
2017-12-14,2652.07,0.359296639,4995921854,10.49
2017-12-15,2675.71,0.35207941,4052381578,9.42
2017-12-18,2690.22,0.352538048,4789244131,9.53
2017-12-19,2681.47,0.342625974,4487952789,10.03
2017-12-20,2679.25,0.375862849,4195335915,9.72
2017-12-21,2684.59,0.366569286,4418995151,9.62
2017-12-22,2683.36,0.383272716,4096336395,9.9
2017-12-26,2680.5,0.398047583,3825725876,10.25
2017-12-27,2682.6,0.356079325,4128878605,10.47
2017-12-28,2687.52,0.370436122,4664796614,10.18
2017-12-29,2674.09,0.391725726,3351766525,11.04
2018-01-02,2695.79,0.358659427,5104672300,9.77
2018-01-03,2713.06,0.36173135,6227584426,9.15
